grid_lat,grid_lon,violations,unique_vehicles,peak_hour,top_vehicle,top_location,top_station,top_junction,repeat_ratio,s_volume,s_repeat,s_spread,priority_score,rank,violations_per_day,recommended_officers
12.9765,77.583,131,129,4,CAR,"Palace Road, Maharani College Junction, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",Upparpet,BTP038 - Mysore Bank Junction,1.02,0.5436917328208418,0.0040000000000000036,0.035164835164835165,33.2,402,0.9,1
12.9735,77.61,113,89,10,CAR,"Residency Road, ACR Towers, Shanthala Nagar, Bengaluru, Karnataka. Pin-560001 (India)",Ashok Nagar,No Junction,1.27,0.5246669916837275,0.054000000000000006,0.024175824175824177,33.2,403,0.7,1
12.9735,77.607,120,103,14,SCOOTER,"Brigade Road, ACR Towers, Shanthala Nagar, Bengaluru, Karnataka. Pin-560001 (India)",Ashok Nagar,No Junction,1.17,0.5324002615079246,0.03399999999999999,0.028021978021978023,33.2,404,0.8,1
12.9975,77.6145,110,84,3,SCOOTER,"Robertson Road, Frazer Town, Bengaluru, Karnataka. Pin-560005 (India)",Pulikeshinagar(F.Town),No Junction,1.31,0.521206251751639,0.06200000000000001,0.0228021978021978,33.2,405,0.7,1
13.0035,77.553,124,114,4,CAR,"80 Feet Ring Road, Ketamaranahalli, Block 1, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",Malleshwaram,"BTP001 - 10th Cross, Dr. Rajkumar Road",1.09,0.5366207979349209,0.018000000000000016,0.031043956043956045,33.1,406,0.8,1
12.9885,77.598,116,96,5,CAR,"Jasma Devi Bhavan Road, Rajiv Gandhi Colony, Shivaji Nagar, Bengaluru, Karnataka. Pin-560051 (India)",High ground,No Junction,1.21,0.5280378320233357,0.041999999999999996,0.0260989010989011,33.1,407,0.8,1
12.969,77.5455,123,112,4,SCOOTER,"1st Main Road, Kuvempu Circle, Vijaya Nagar Stage 2, Bengaluru, Karnataka. Pin-560040 (India)",Vijayanagara,No Junction,1.1,0.5355784625595034,0.020000000000000018,0.030494505494505494,33.1,408,0.8,1
12.99,77.538,123,114,10,SCOOTER,"Dr Siddaiah Puranik Marg, Block 4 Stage 3, Basaveshwara Nagar, Bengaluru, Karnataka. Pin-560079 (India)",Vijayanagara,BTP208 - Havanur Circle,1.08,0.5355784625595034,0.016000000000000014,0.031043956043956045,33.0,409,0.8,1
12.84,77.6775,124,117,4,SCOOTER,"Hosur Road, Salarpuria Sattva Alexandria Tech Park, Veerasandra Industrial Area, Bengaluru, Karnataka. Pin-560100 (India)",Electronic City,No Junction,1.06,0.5366207979349209,0.01200000000000001,0.031868131868131866,33.0,410,0.8,1
12.9885,77.55,121,109,10,CAR,"Sri B Gangaiah Road, Birangi Palya, Shiva Nagar, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",Vijayanagara,BTP018 - Dhobi Ghat Junction,1.11,0.5334683338463503,0.02200000000000002,0.02967032967032967,33.0,411,0.8,1
12.8925,77.63850000000001,117,103,2,CAR,"Hosur Road, Ozone Manay Tech Park, Garvebhavi Palya, Bengaluru, Karnataka. Pin-560068 (India)",HSR Layout,No Junction,1.14,0.5291422647028666,0.02799999999999998,0.028021978021978023,32.9,412,0.8,1
12.963000000000001,77.64150000000001,122,114,8,CAR,"Domlur Inner Ring Road, Stage 2, Domlur, Bengaluru, Karnataka. Pin-560071 (India)",Jeevanbheemanagar,"BTP148 - 17th Main, Doopanahalli Bus Stop",1.07,0.5345276871296744,0.014000000000000012,0.031043956043956045,32.9,413,0.8,1
12.99,77.5005,125,121,10,SCOOTER,"Magadi Main Road, Hanumantharayan Palya, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",Kamakshipalya,No Junction,1.03,0.5376548277609385,0.006000000000000005,0.03296703296703297,32.9,414,0.8,1
12.9855,77.574,123,116,3,CAR,"Padmabhushan Dr RK Srikantan Road, VV Giri Colony, Seshadripuram, Bengaluru, Karnataka. Pin-560020 (India)",Sheshadripuram,No Junction,1.06,0.5355784625595034,0.01200000000000001,0.03159340659340659,32.9,415,0.8,1
12.8415,77.676,122,115,9,SCOOTER,"Hosur Road, Pramuk Aqua Heights, Electronic City, Bengaluru, Karnataka. Pin-560100 (India)",Electronic City,No Junction,1.06,0.5345276871296744,0.01200000000000001,0.03131868131868132,32.8,416,0.8,1
12.9315,77.685,122,115,8,CAR,"Outer Ring Road, Shilpitha Tech Park, Kariyammana Agrahara, Bengaluru, Karnataka. Pin-560103 (India)",HAL Old Airport,No Junction,1.06,0.5345276871296744,0.01200000000000001,0.03131868131868132,32.8,417,0.8,1
12.9315,77.6955,122,116,6,MAXI-CAB,"BSR Paradise Road, Prestige Sunnyside Oak, Bhoganahalli, Bengaluru, Karnataka. Pin-560103 (India)",Bellandur,No Junction,1.05,0.5345276871296744,0.010000000000000009,0.03159340659340659,32.8,418,0.8,1
13.008000000000001,77.5275,109,87,10,CAR,"Laggere Service Road, Narasimhaswamy Layout, Laggere, Bengaluru, Karnataka. Pin-560058 (India)",Rajajinagar,No Junction,1.25,0.5200318540844013,0.05,0.023626373626373626,32.8,419,0.7,1
12.999,77.625,123,120,4,CAR,"Banaswadi Main Road, Prestige Woodland Park, Maruthi Sevanagar, Bengaluru, Karnataka. Pin-560005 (India)",Pulikeshinagar(F.Town),No Junction,1.02,0.5355784625595034,0.0040000000000000036,0.032692307692307694,32.7,420,0.8,1
12.966000000000001,77.586,112,95,8,SCOOTER,"Sri Dharmaraya Swamy Temple Main Road, Halsurpete, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",Halasuru Gate,BTP078 - NR Square Junction,1.18,0.5235236357715847,0.03599999999999999,0.025824175824175823,32.7,421,0.7,1
12.942,77.697,121,115,5,CAR,"Outer Ring Road, SLS Serenity Apartment, Reddy Layout, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",HAL Old Airport,No Junction,1.05,0.5334683338463503,0.010000000000000009,0.03131868131868132,32.7,422,0.8,1
13.057500000000001,77.547,114,100,11,CAR,"Hesarghatta Road, Gangamma Circle, Ramchandrapura, Bengaluru, Karnataka. Pin-560013 (India)",Jalahalli,No Junction,1.14,0.5258003618272106,0.02799999999999998,0.0271978021978022,32.7,423,0.8,1
12.9075,77.5995,115,101,11,SCOOTER,"Bannerghatta Main Road, JD Mara Junction, BTM Layout Stage 2, Bengaluru, Karnataka. Pin-560076 (India)",J.P. Nagar,BTP130 - GD Mara Junction,1.14,0.5269239191190457,0.02799999999999998,0.027472527472527472,32.7,424,0.8,1
13.017,77.532,114,102,4,CAR,"Dr Rajkumar Puniya Bhoomi Road, Block 3, Nandini Layout, Bengaluru, Karnataka. Pin-560096 (India)",Rajajinagar,No Junction,1.12,0.5258003618272106,0.02400000000000002,0.027747252747252746,32.6,425,0.8,1
13.0995,77.589,121,119,11,SCOOTER,"3rd A Cross Road, East Colony, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)",Yelahanka,No Junction,1.02,0.5334683338463503,0.0040000000000000036,0.03241758241758242,32.6,426,0.8,1
12.981,77.5575,122,121,12,SCOOTER,"80 Feet Ring Road, SSI Industrial Area, Block 5, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",Magadi Road,BTP010 - Rajajinagar Entrance,1.01,0.5345276871296744,0.0020000000000000018,0.03296703296703297,32.6,427,0.8,1
13.005,77.553,110,93,6,SCOOTER,"10th Cross Road, Dr Rajkumar Road 10th Cross Junction, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",Malleshwaram,"BTP001 - 10th Cross, Dr. Rajkumar Road",1.18,0.521206251751639,0.03599999999999999,0.025274725274725275,32.6,428,0.7,1
12.9435,77.697,113,102,4,CAR,"Outer Ring Road, Salarpuria Sattva Eminence, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",HAL Old Airport,No Junction,1.11,0.5246669916837275,0.02200000000000002,0.027747252747252746,32.4,429,0.7,1
12.9975,77.67,115,109,1,BUS (BMTC/KSRTC),"Outer Ring Road, Tin Factory Junction, Dooravani Nagar, Bengaluru, Karnataka. Pin-560016 (India)",Banaswadi,No Junction,1.06,0.5269239191190457,0.01200000000000001,0.02967032967032967,32.4,430,0.8,1
12.936,77.691,117,114,3,SCOOTER,"Outer Ring Road, Rajiv Nagar, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",HAL Old Airport,No Junction,1.03,0.5291422647028666,0.006000000000000005,0.031043956043956045,32.4,431,0.8,1
12.93,77.61,103,81,2,CAR,"Thavarekere Main Road, Prestige Lexington Towers, Sadduguntepalya, Bengaluru, Karnataka. Pin-560029 (India)",Mico Layout,BTP140 - Madiwala Check Post,1.27,0.5127531208249267,0.054000000000000006,0.02197802197802198,32.4,432,0.7,1
12.961500000000001,77.598,115,108,4,SCOOTER,"Kadidal Manjappa Road, Vaswani Centropolis, Bheemanna Garden, Shanti Nagar, Bengaluru, Karnataka. Pin-560027 (India)",Ashok Nagar,BTP100 - Richmond Circle,1.06,0.5269239191190457,0.01200000000000001,0.029395604395604395,32.4,433,0.8,1
12.93,77.6955,52,22,4,MAXI-CAB,"Panathur Main Road, Mariyappa Layout, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",Bellandur,No Junction,2.36,0.42527525734099586,0.27199999999999996,0.0057692307692307696,32.4,434,0.3,1
12.9375,77.6985,116,113,8,CAR,"Panathur Main Road, Mariyappa Layout, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",HAL Old Airport,No Junction,1.03,0.5280378320233357,0.006000000000000005,0.03076923076923077,32.3,435,0.8,1
12.961500000000001,77.637,111,100,4,CAR,"Kempegowda Road, Domlur, Bengaluru, Karnataka. Pin-560071 (India)",Halasur,"BTP145 - Sri Hatti Maramma Circle, Domluru",1.11,0.5223701165625296,0.02200000000000002,0.0271978021978022,32.3,436,0.7,1
12.972,77.547,113,106,4,SCOOTER,"1st Main Road, Ganesha Garden, Cholurpalya, Bengaluru, Karnataka. Pin-560023 (India)",Magadi Road,BTP020 - Hosahalli Metro Station,1.07,0.5246669916837275,0.014000000000000012,0.028846153846153848,32.3,437,0.7,1
12.9075,77.628,112,105,11,PASSENGER AUTO,"Begur Main Road, Vivekananda Circle, Bommanahalli, Bengaluru, Karnataka. Pin-560068 (India)",Madiwala,No Junction,1.07,0.5235236357715847,0.014000000000000012,0.02857142857142857,32.2,438,0.7,1
12.936,77.6145,115,112,11,SCOOTER,"20th Main Road, Block 7, Koramangala, Bengaluru, Karnataka. Pin-560095 (India)",Adugodi,BTP135 - UCO Bank Junction,1.03,0.5269239191190457,0.006000000000000005,0.030494505494505494,32.2,439,0.8,1
13.047,77.5005,102,83,4,SCOOTER,"Mumbai Bengaluru Highway, Sobha Garrison, Nagasandra, Bengaluru, Karnataka. Pin-560073 (India)",Peenya,No Junction,1.23,0.5114992940994764,0.046,0.022527472527472527,32.2,440,0.7,1
12.9435,77.5725,115,113,4,CAR,"Market Road, Tagore Circle, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",Basavanagudi,BTP108 - Tagore Park Junction,1.02,0.5269239191190457,0.0040000000000000036,0.03076923076923077,32.2,441,0.8,1
12.9405,77.5245,115,113,11,SCOOTER,"Mysore Road, Dr Ambedkar Nagar, Nayandahalli, Bengaluru, Karnataka. Pin-560039 (India)",Byatarayanapura,No Junction,1.02,0.5269239191190457,0.0040000000000000036,0.03076923076923077,32.2,442,0.8,1
12.993,77.661,114,110,8,SCOOTER,"Old Madras Road, Gopalan Signature Mall, Nagavara Palya, CV Raman Nagar, Bengaluru, Karnataka. Pin-560093 (India)",Banaswadi,No Junction,1.04,0.5258003618272106,0.008000000000000007,0.029945054945054946,32.2,443,0.8,1
12.975,77.6085,114,110,7,SCOOTER,"Brigade Road, Cauvery Junction, Shanthala Nagar, Bengaluru, Karnataka. Pin-560001 (India)",Ashok Nagar,No Junction,1.04,0.5258003618272106,0.008000000000000007,0.029945054945054946,32.2,444,0.8,1
12.957,77.5755,110,102,3,SCOOTER,"Kondajji Basappa Road, Parvatipuram, VV Puram, Bengaluru, Karnataka. Pin-560004 (India)",V.V.Puram (C.Pet),BTP105 - Shivasankara Circle,1.08,0.521206251751639,0.016000000000000014,0.027747252747252746,32.1,445,0.7,1
12.999,77.5815,95,71,9,MOTOR CYCLE,"J Lingaiah Road, Kempanna Block, Seshadripuram, Bengaluru, Karnataka. Pin-560020 (India)",Sheshadripuram,No Junction,1.34,0.5023659741232755,0.06800000000000002,0.019230769230769232,32.1,446,0.6,1
12.936,77.6175,112,108,4,CAR,"20th Main Road, KHB Colony, Block 5, Koramangala, Bengaluru, Karnataka. Pin-560095 (India)",Adugodi,No Junction,1.04,0.5235236357715847,0.008000000000000007,0.029395604395604395,32.1,447,0.7,1
12.9255,77.634,109,100,11,CAR,"80 Feet Road, SBI Colony, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)",Adugodi,No Junction,1.09,0.5200318540844013,0.018000000000000016,0.0271978021978022,32.1,448,0.7,1
12.912,77.63250000000001,109,100,11,SCOOTER,"17th Cross Road, Sector 7, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",HSR Layout,No Junction,1.09,0.5200318540844013,0.018000000000000016,0.0271978021978022,32.1,449,0.7,1
12.984,77.577,114,112,8,CAR,"Race Course Cross Road, C Ranga Swamy Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",High ground,BTP058 - Subbanna Junction,1.02,0.5258003618272106,0.0040000000000000036,0.030494505494505494,32.1,450,0.8,1
12.963000000000001,77.7165,110,103,5,CAR,"ITPL Main Road, MS Ramaiah Silicon Field Apartment, AECS Layout, Kundalhalli, Bengaluru, Karnataka. Pin-560037 (India)",HAL Old Airport,No Junction,1.07,0.521206251751639,0.014000000000000012,0.028021978021978023,32.0,451,0.7,1
12.9705,77.63850000000001,110,104,7,CAR,"12th Main Road, Kittur Rani Chennamma Circle, Indiranagar, Bengaluru, Karnataka. Pin-560008 (India)",Jeevanbheemanagar,No Junction,1.06,0.521206251751639,0.01200000000000001,0.028296703296703297,32.0,452,0.7,1
12.9705,77.5965,112,110,5,CAR,"Grant Road, UB City, Shanthala Nagar, Bengaluru, Karnataka. Pin-560001 (India)",Cubbon Park,BTP063 - Siddalingaiah Circle,1.02,0.5235236357715847,0.0040000000000000036,0.029945054945054946,32.0,453,0.7,1
13.035,77.5575,109,104,3,CAR,"MS Ramaiah Road, Nada Prabhu Kempegowda Circle, Mathikere, Bengaluru, Karnataka. Pin-560054 (India)",Yeshwanthpura,No Junction,1.05,0.5200318540844013,0.010000000000000009,0.028296703296703297,31.9,454,0.7,1
12.9075,77.62950000000001,102,87,11,CAR,"4th Cross Road, Bommanahalli Circle, Bommanahalli, Bengaluru, Karnataka. Pin-560068 (India)",HSR Layout,No Junction,1.17,0.5114992940994764,0.03399999999999999,0.023626373626373626,31.9,455,0.7,1
12.9885,77.577,108,100,7,CAR,"Nehru Circle, Nehru Circle, Seshadripuram, Bengaluru, Karnataka. Pin-560020 (India)",Sheshadripuram,BTP054 - Shivananda Circle,1.08,0.5188467311759031,0.016000000000000014,0.0271978021978022,31.9,456,0.7,1
12.961500000000001,77.7165,106,98,5,CAR,"ITPL Main Road, MS Ramaiah Silicon Field Apartment, AECS Layout, Kundalhalli, Bengaluru, Karnataka. Pin-560037 (India)",HAL Old Airport,No Junction,1.08,0.5164435132997944,0.016000000000000014,0.026648351648351647,31.8,457,0.7,1
12.8955,77.5995,108,104,6,SCOOTER,"Bannerghatta Main Road, Indian Institute of Management, Bengaluru, Karnataka. Pin-560076 (India)",J.P. Nagar,No Junction,1.04,0.5188467311759031,0.008000000000000007,0.028296703296703297,31.8,458,0.7,1
13.0155,77.5545,111,111,11,CAR,"Mumbai Bengaluru Highway, WTC Annexe, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",Malleshwaram,No Junction,1.0,0.5223701165625296,0.0,0.03021978021978022,31.8,459,0.7,1
12.9315,77.6055,92,69,2,SCOOTER,"1st Main Road, Sadduguntepalya, Bengaluru, Karnataka. Pin-560029 (India)",Mico Layout,No Junction,1.33,0.49824594374742864,0.06600000000000002,0.01868131868131868,31.8,460,0.6,1
12.993,77.571,107,102,9,CAR,"Sri Venkataranga Ayangar Road, Mill Corner Junction, Seshadripuram, Bengaluru, Karnataka. Pin-560020 (India)",Malleshwaram,No Junction,1.05,0.5176506853216845,0.010000000000000009,0.027747252747252746,31.7,461,0.7,1
12.972,77.607,108,106,12,CAR,"Field Marshal KM Cariappa Road, Brigade Road Junction, Ashok Nagar, Bengaluru, Karnataka. Pin-560025 (India)",Ashok Nagar,No Junction,1.02,0.5188467311759031,0.0040000000000000036,0.028846153846153848,31.7,462,0.7,1
12.9315,77.586,109,107,9,CAR,"11th Main Road, Geetha Colony, Jayanagar, Bengaluru, Karnataka. Pin-560011 (India)",Jayanagara,BTP219 - Canara Bank Junction,1.02,0.5200318540844013,0.0040000000000000036,0.02912087912087912,31.7,463,0.7,1
13.0305,77.535,105,97,9,MOTOR CYCLE,"4th Main Road, Ramana Joythi Apartment, Yeshwanthpur Suburb Stage 2, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",Yeshwanthpura,No Junction,1.08,0.5152250061635542,0.016000000000000014,0.026373626373626374,31.7,464,0.7,1
12.987,77.5185,101,90,9,SCOOTER,"Dr Rajkumar Puniya Bhoomi Road, Sumnahalli Junction, Kamakshipalya, Bengaluru, Karnataka. Pin-560091 (India)",Kamakshipalya,No Junction,1.12,0.5102332347250509,0.02400000000000002,0.02445054945054945,31.6,465,0.7,1
12.964500000000001,77.553,100,87,11,SCOOTER,"Hosahalli Main Road, Block 6, Padarayanapura, Bengaluru, Karnataka. Pin-560026 (India)",Magadi Road,No Junction,1.15,0.5089547016584396,0.02999999999999998,0.023626373626373626,31.6,466,0.7,1
12.9345,77.613,105,101,11,CAR,"20th Main Road, UCO Bank Junction, Koramangala, Bengaluru, Karnataka. Pin-560095 (India)",Adugodi,BTP135 - UCO Bank Junction,1.04,0.5152250061635542,0.008000000000000007,0.027472527472527472,31.5,467,0.7,1
12.9555,77.58,99,87,10,SCOOTER,"Kondajji Basappa Road, Minerva Circle, Mavalli, Bengaluru, Karnataka. Pin-560004 (India)",City Market,BTP119 - Minerva Circle,1.14,0.5076634466608779,0.02799999999999998,0.023626373626373626,31.5,468,0.7,1
12.916500000000001,77.673,106,104,10,CAR,"Sarjapura Main Road, Srinivasa Classic, Bellandur, Bengaluru, Karnataka. Pin-560103 (India)",Bellandur,No Junction,1.02,0.5164435132997944,0.0040000000000000036,0.028296703296703297,31.5,469,0.7,1
12.978,77.5455,100,89,11,SCOOTER,"G Narayana Kumar Road, Oddarapalya, Agrahara Dasarahalli, Bengaluru, Karnataka. Pin-560079 (India)",Vijayanagara,BTP068 - Veeresh Theatre Junction,1.12,0.5089547016584396,0.02400000000000002,0.024175824175824177,31.5,470,0.7,1
12.9795,77.592,102,96,11,SCOOTER,"Dr Ambedkar Road, Shanthaveri Gopalagowda Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",Cubbon Park,BTP047 - Vidhan Soudha Metro Station,1.06,0.5114992940994764,0.01200000000000001,0.0260989010989011,31.4,471,0.7,1
12.996,77.6115,100,92,3,CAR,"Saunders Road, Pulikeshi Nagar, Frazer Town, Bengaluru, Karnataka. Pin-560005 (India)",Pulikeshinagar(F.Town),No Junction,1.09,0.5089547016584396,0.018000000000000016,0.025,31.4,472,0.7,1
12.972,77.619,104,100,4,CAR,"Trinity Church Road, Trinity Circle, Ashok Nagar, Bengaluru, Karnataka. Pin-560001 (India)",Halasur,No Junction,1.04,0.5139949490244978,0.008000000000000007,0.0271978021978022,31.4,473,0.7,1
13.009500000000001,77.55,102,95,10,CAR,"Da Ra Bendre Road, Block 1R, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",Malleshwaram,BTP023 - Mahalaxmi Layout Entrance,1.07,0.5114992940994764,0.014000000000000012,0.025824175824175823,31.4,474,0.7,1
12.967500000000001,77.7165,103,99,7,SCOOTER,"ITPL Main Road, Sradha Brindavan, AECS Layout, Kundalhalli, Bengaluru, Karnataka. Pin-560037 (India)",HAL Old Airport,No Junction,1.04,0.5127531208249267,0.008000000000000007,0.026923076923076925,31.4,475,0.7,1
13.059000000000001,77.592,101,93,13,CAR,"13th Main Road, Esteem Gardenia, Sahakara Nagar, Bengaluru, Karnataka. Pin-560092 (India)",Kodigehalli,No Junction,1.09,0.5102332347250509,0.018000000000000016,0.025274725274725275,31.4,476,0.7,1
12.9135,77.625,105,103,2,CAR,"Hosur Road, Krimson Square, Muneshwara Nagar, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",HSR Layout,No Junction,1.02,0.5152250061635542,0.0040000000000000036,0.028021978021978023,31.4,477,0.7,1
13.0515,77.553,99,91,10,SCOOTER,"Rajatha Bhavana Road, Dr K Shivaramakarantha Circle, Jalahalli, Bengaluru, Karnataka. Pin-560013 (India)",Jalahalli,No Junction,1.09,0.5076634466608779,0.018000000000000016,0.024725274725274724,31.3,478,0.7,1
13.0245,77.5935,98,88,6,CAR,"10th Main Road, P&T Colony, RT Nagar, Bengaluru, Karnataka. Pin-560032 (India)",R.T. Nagar,No Junction,1.11,0.5063592140087672,0.02200000000000002,0.0239010989010989,31.3,479,0.6,1
12.9705,77.577,100,94,6,PASSENGER AUTO,"AS Char Main Road, Telagupet, Bengaluru, Karnataka. Pin-560002 (India)",City Market,BTP043 - Upparpet Junction,1.06,0.5089547016584396,0.01200000000000001,0.02554945054945055,31.2,480,0.7,1
12.987,77.736,97,87,4,MOTOR CYCLE,"Whitefield Road, International Technology Park Bangalore, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)",Whitefield,No Junction,1.11,0.505041740189709,0.02200000000000002,0.023626373626373626,31.2,481,0.6,1
12.972,77.508,95,85,10,CAR,"Kengeri Main Road, Papareddypalya Circle, Nagarbhavi Stage 2, Bengaluru, Karnataka. Pin-560072 (India)",Jnanabharathi,No Junction,1.12,0.5023659741232755,0.02400000000000002,0.023076923076923078,31.1,482,0.6,1
12.99,77.601,91,76,3,PASSENGER AUTO,"Broadway Road, Nayak Circle, Shivaji Nagar, Bengaluru, Karnataka. Pin-560051 (India)",Shivajinagar,No Junction,1.2,0.49684301055316765,0.039999999999999994,0.020604395604395604,31.1,483,0.6,1
12.975,77.607,100,97,11,SCOOTER,"Church Street, Cauvery Junction, Shanthala Nagar, Bengaluru, Karnataka. Pin-560001 (India)",Cubbon Park,No Junction,1.03,0.5089547016584396,0.006000000000000005,0.026373626373626374,31.1,484,0.7,1
13.0725,77.5905,99,93,9,CAR,"Sahakar Nagar Road, L&T Realty Elara Celestia, Byatarayanapura, Bengaluru, Karnataka. Pin-560092 (India)",Kodigehalli,No Junction,1.06,0.5076634466608779,0.01200000000000001,0.025274725274725275,31.1,485,0.7,1
12.936,77.5845,98,94,6,SCOOTER,"Sri Nitturu Srinivasarao Road, Madhavan Circle, Jayanagar East, Bengaluru, Karnataka. Pin-560011 (India)",Jayanagara,BTP218 - Syndicate Bank Junction,1.04,0.5063592140087672,0.008000000000000007,0.02554945054945055,31.0,486,0.6,1
12.987,77.619,96,89,11,CAR,"Professor K Venkatachalam Circle, Venkatachalam Circle, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",Pulikeshinagar(F.Town),No Junction,1.08,0.5037107535829511,0.016000000000000014,0.024175824175824177,31.0,487,0.6,1
12.9735,77.6175,94,84,4,PASSENGER AUTO,"Mahatma Gandhi Road, Craig Park Layout, Ashok Nagar, Bengaluru, Karnataka. Pin-560001 (India)",Halasur,No Junction,1.12,0.501007112947287,0.02400000000000002,0.0228021978021978,31.0,488,0.6,1
12.9375,77.577,96,89,6,CAR,"Old Kanakapura Road, Krest Park Apartment, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",Basavanagudi,BTP216 - Yediyur Junction,1.08,0.5037107535829511,0.016000000000000014,0.024175824175824177,31.0,489,0.6,1
12.9015,77.5935,52,25,3,CAR,"Rose Garden Road, Kalyani Vista Phase 2, JP Nagar Phase 5, Bengaluru, Karnataka. Pin-560078 (India)",J.P. Nagar,No Junction,2.08,0.42527525734099586,0.21600000000000003,0.006593406593406593,31.0,490,0.3,1
13.071,77.5935,98,96,11,CAR,"Bellary Road, Vista Pixel, Jakkuru Layout, Jakkuru, Bengaluru, Karnataka. Pin-560064 (India)",Hebbala,No Junction,1.02,0.5063592140087672,0.0040000000000000036,0.0260989010989011,30.9,491,0.6,1
12.927,77.6955,94,86,4,CAR,"Doddakannelli Road, Mayfair Anthem, Bhoganahalli, Bengaluru, Karnataka. Pin-560103 (India)",Bellandur,No Junction,1.09,0.501007112947287,0.018000000000000016,0.023351648351648352,30.9,492,0.6,1
12.984,77.5545,98,95,9,SCOOTER,"Old Mysore Road, Bhashyam Circle, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",Rajajinagar,BTP061 - Bhashyam Circle,1.03,0.5063592140087672,0.006000000000000005,0.025824175824175823,30.9,493,0.6,1
12.9705,77.5365,97,93,1,SCOOTER,"17th Cross Road, Police Quarters, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",Vijayanagara,"BTP022 - Marenahalli Junction, Vijayanagar",1.04,0.505041740189709,0.008000000000000007,0.025274725274725275,30.9,494,0.6,1
12.957,77.586,99,98,8,CAR,"Lalbagh Main Road, Pride Hulkul, Vinoba Nagar, Kalasipalyam, Bengaluru, Karnataka. Pin-560027 (India)",Wilson Garden,BTP192 - Urvashi Theater,1.01,0.5076634466608779,0.0020000000000000018,0.026648351648351647,30.9,495,0.7,1
12.9945,77.6985,98,96,12,CAR,"Whitefield Road, Muthukurappa Colony, Mahadevapura, Bengaluru, Karnataka. Pin-560048 (India)",Mahadevapura,No Junction,1.02,0.5063592140087672,0.0040000000000000036,0.0260989010989011,30.9,496,0.6,1
12.9555,77.5185,95,89,12,SCOOTER,"Gnana Bharathi Road, Kendra Upadhyayara Sangha, Nagarbhavi, Bengaluru, Karnataka. Pin-560072 (India)",Byatarayanapura,No Junction,1.07,0.5023659741232755,0.014000000000000012,0.024175824175824177,30.9,497,0.6,1
12.975,77.583,99,99,8,CAR,"Palace Road, Mysore Bank Circle, Chickpete, Bengaluru, Karnataka. Pin-560009 (India)",Upparpet,BTP038 - Mysore Bank Junction,1.0,0.5076634466608779,0.0,0.026923076923076925,30.9,498,0.7,1
12.987,77.5545,93,84,3,CAR,"50th Cross Road, Block 3, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",Rajajinagar,"BTP210 - 50th cross, 12th Main , Rajajinagar",1.11,0.4996338720209865,0.02200000000000002,0.0228021978021978,30.9,499,0.6,1
13.0455,77.751,99,98,10,CAR,"Konadasapura Cross Road, Subhams Antique City, Konadasapura, Bengaluru, Karnataka. Pin-560049 (India)",K.R. Pura,No Junction,1.01,0.5076634466608779,0.0020000000000000018,0.026648351648351647,30.9,500,0.7,1
